age,job,marital,education,has_credit,avg_year_balance,contact_type,day,month,num_compaign_contact,num_prev_contact,prev_compaign_outcome,target
30,0,0,1,0,83,3,6,8,1,0,2,0
44,1,1,0,0,213,3,6,8,1,0,2,0
31,3,1,0,0,203,3,6,8,3,0,2,0
42,7,2,1,0,518,3,6,8,1,0,2,0
40,4,2,2,0,3877,3,6,8,1,0,2,0
52,0,1,1,0,1236,3,6,8,1,0,2,0
45,1,0,1,0,756,3,6,8,2,0,2,0
48,1,1,1,0,157,3,6,8,1,0,2,0
45,1,1,0,0,-66,3,6,8,2,0,2,0
34,1,1,3,0,245,3,6,8,1,0,2,0
34,1,1,0,0,-144,3,6,8,2,0,2,0
46,1,1,1,0,71,3,6,8,1,0,2,0
49,7,0,1,0,505,3,6,8,1,0,2,0
50,9,1,0,0,249,3,6,8,1,0,2,0
34,0,2,1,0,0,3,6,8,1,0,2,0
40,10,2,1,0,11,3,6,8,1,0,2,0
36,0,1,1,0,639,3,6,8,1,0,2,0
59,1,0,3,0,124,3,6,8,1,0,2,0
45,1,1,1,0,82,3,6,8,1,0,2,0
36,6,1,2,0,107,3,6,8,1,0,2,0
56,7,1,1,0,473,3,6,8,1,0,2,0
42,7,0,1,0,372,3,6,8,2,0,2,0
30,0,1,1,0,46,3,6,8,2,0,2,0
30,8,2,2,0,34,3,6,8,1,0,2,0
47,6,1,3,0,935,3,6,8,1,0,2,0
33,1,1,1,0,-10,3,6,8,1,0,2,0
36,0,1,1,0,-106,3,6,8,2,0,2,0
39,7,0,0,0,471,3,6,8,2,0,2,0
56,0,0,1,0,778,3,6,8,2,0,2,0
39,1,0,3,0,170,3,6,8,2,0,2,0
42,9,1,1,0,315,3,6,8,2,0,2,0
52,1,1,1,0,3165,3,6,8,1,0,2,0
36,0,0,1,0,131,3,6,8,1,0,2,0
35,2,1,1,1,204,3,6,8,2,0,2,0
47,9,1,1,0,83,3,6,8,2,0,2,0
59,7,0,1,0,0,3,6,8,1,0,2,0
57,1,1,0,0,5431,3,6,8,1,0,2,0
38,4,1,3,0,1759,3,6,8,1,0,2,0
46,10,1,1,0,-125,3,6,8,1,0,2,0
34,1,1,1,0,0,3,6,8,1,0,2,0
28,7,2,1,0,5090,3,6,8,3,0,2,1
38,9,1,3,0,573,3,6,8,1,0,2,0
56,1,1,1,0,1602,3,6,8,1,0,2,0
41,1,2,0,1,-137,3,6,8,1,0,2,0
52,9,1,3,0,0,3,6,8,1,0,2,0
54,7,1,1,0,193,3,6,8,1,0,2,0
61,5,1,1,0,195,3,6,8,1,0,2,0
53,2,1,1,0,288,3,6,8,1,0,2,0
47,9,1,1,0,19,3,6,8,2,0,2,0
53,1,1,0,0,25,3,6,8,3,0,2,0
46,7,1,1,0,216,3,6,8,2,0,2,0
39,1,0,0,0,190,3,6,8,2,0,2,0
56,9,0,1,0,99,3,6,8,2,0,2,0
55,7,0,0,0,2298,3,6,8,2,0,2,0
44,4,1,2,0,17,3,6,8,2,0,2,0
37,9,1,0,0,0,3,6,8,4,0,2,0
35,1,1,0,0,0,3,6,8,2,0,2,0
55,1,1,1,0,840,3,6,8,2,0,2,0
37,7,1,1,0,358,3,6,8,3,0,2,0
30,9,2,1,0,0,3,6,8,1,0,2,0
37,1,1,0,0,-325,3,6,8,2,0,2,0
36,9,2,1,0,-15,3,6,8,3,0,2,0
38,9,1,1,0,581,3,6,8,1,0,2,0
41,0,0,0,0,4070,3,6,8,2,0,2,0
48,5,1,1,0,74,3,6,8,1,0,2,0
55,7,0,1,0,141,3,6,8,2,0,2,0
28,7,0,1,0,89,3,6,8,2,0,2,0
54,7,1,1,1,0,3,6,8,3,0,2,0
30,1,1,1,0,450,3,6,8,2,0,2,0
48,9,1,2,0,310,3,6,8,1,0,2,0
31,6,1,1,0,0,3,6,8,5,0,2,0
38,1,1,1,0,384,3,6,8,3,0,2,0
37,1,1,1,0,395,3,6,8,2,0,2,0
37,7,2,3,0,-118,3,6,8,2,0,2,0
56,1,1,0,0,5,3,6,8,2,0,2,0
51,1,1,1,0,50,3,6,8,1,0,2,0
39,1,1,1,0,285,3,6,8,1,0,2,0
49,9,1,3,0,15,3,6,8,2,0,2,0
51,1,1,0,0,653,3,6,8,1,0,2,0
43,6,1,1,0,918,3,6,8,1,0,2,0
32,7,1,1,0,243,3,6,8,1,0,2,0
29,9,2,2,0,405,3,6,8,1,0,2,0
48,4,0,2,0,1328,3,6,8,1,0,2,0
55,7,1,0,0,255,3,6,8,1,0,2,0
53,1,1,1,0,3397,3,6,8,1,0,2,0
47,9,1,3,0,2106,3,6,8,1,0,2,0
39,4,1,2,0,2877,3,6,8,1,0,2,0
31,1,2,2,0,60,3,6,8,1,0,2,0
39,1,1,0,0,2226,3,6,8,1,0,2,0
40,1,1,0,0,2880,3,6,8,2,0,2,0
40,9,2,3,0,-5,3,6,8,2,0,2,0
48,9,1,1,0,147,3,6,8,3,0,2,0
33,9,0,1,0,7,3,6,8,1,0,2,0
40,9,1,1,0,109,3,6,8,2,0,2,0
59,5,1,0,0,-119,3,6,8,1,0,2,0
30,9,1,1,0,484,3,6,8,1,0,2,1
31,4,2,2,0,1852,3,6,8,3,0,2,0
35,10,1,1,0,533,3,6,8,1,0,2,0
54,9,0,1,0,21,3,6,8,2,0,2,0
34,0,2,3,0,2434,3,6,8,4,0,2,0
32,9,1,1,0,90,3,6,8,2,0,2,0
56,0,0,3,0,4246,3,6,8,2,0,2,0
32,0,2,2,0,395,3,6,8,3,0,2,0
42,1,1,0,0,15,3,6,8,1,0,2,0
33,7,1,2,0,85,3,6,8,3,0,2,0
52,2,1,2,0,-184,3,6,8,2,0,2,0
52,7,1,1,0,660,3,6,8,2,0,2,0
52,1,0,0,1,-183,3,6,8,1,0,2,0
30,10,0,1,0,1144,3,6,8,1,0,2,0
44,7,0,1,0,1,3,6,8,4,0,2,0
35,0,1,1,0,69,3,6,8,2,0,2,0
55,4,2,1,0,220,3,6,8,2,0,2,0
33,1,1,0,0,332,3,6,8,2,0,2,0
37,1,2,1,0,240,3,6,8,1,0,2,0
42,9,2,1,0,0,3,6,8,1,0,2,0
43,10,1,1,0,0,3,6,8,2,0,2,0
38,2,1,2,0,898,3,6,8,2,0,2,0
37,9,1,1,0,123,3,6,8,2,0,2,0
31,8,2,1,0,252,3,6,8,3,0,2,0
41,4,1,2,0,65,3,6,8,2,0,2,0
41,9,1,1,0,-366,3,6,8,3,0,2,0
29,8,2,1,0,209,3,6,8,2,0,2,0
38,0,2,1,0,221,3,6,8,2,0,2,0
44,6,0,2,0,4,3,6,8,3,0,2,0
39,0,1,1,0,104,3,6,8,1,0,2,0
28,9,2,1,0,312,3,6,8,1,0,2,0
33,1,1,1,0,-349,3,6,8,1,0,2,0
41,7,1,3,0,4,3,6,8,2,0,2,0
40,1,1,0,0,-322,3,6,8,1,0,2,0
29,0,1,1,0,-150,3,6,8,1,0,2,0
38,4,1,3,0,1349,3,6,8,1,0,2,0
32,0,1,2,0,281,3,6,8,1,0,2,0
45,7,1,1,0,1259,3,6,8,1,0,2,0
33,0,2,1,0,101,3,6,8,1,0,2,0
34,1,1,1,0,848,3,6,8,2,0,2,0
41,2,1,3,0,89,3,6,8,2,0,2,0
41,1,1,1,0,140,3,6,8,3,0,2,0
35,0,2,1,0,148,3,6,8,2,0,2,0
40,9,2,1,0,200,3,6,8,2,0,2,0
60,6,1,0,0,46,3,6,8,4,0,2,0
47,7,0,1,0,201,3,6,8,2,0,2,0
46,1,1,0,0,530,3,6,8,3,0,2,0
31,1,2,1,0,0,3,6,8,2,0,2,0
49,6,1,1,0,1,3,6,8,3,0,2,0
29,1,1,1,0,43,3,6,8,2,0,2,0
31,4,2,2,0,-173,3,6,8,2,0,2,0
38,4,1,2,0,389,3,6,8,1,0,2,0
37,1,1,0,0,215,3,6,8,3,0,2,0
35,9,1,1,0,-131,3,6,8,2,0,2,0
31,4,2,1,0,783,3,6,8,1,0,2,0
41,0,1,1,0,0,3,6,8,3,0,2,0
46,7,1,3,0,80,3,6,8,2,0,2,0
40,7,0,1,0,105,3,6,8,2,0,2,0
29,0,1,1,0,182,3,6,8,1,0,2,0
49,0,1,1,0,82,3,6,8,1,0,2,0
42,4,1,2,0,0,3,6,8,3,0,2,0
54,7,1,1,0,510,3,6,8,2,0,2,0
40,4,2,2,0,242,3,6,8,2,0,2,0
53,0,1,1,0,244,3,6,8,2,0,2,0
49,4,1,2,0,92,3,6,8,2,0,2,0
40,1,1,0,1,0,3,6,8,2,0,2,0
29,8,2,1,0,948,3,6,8,2,0,2,0
36,1,1,0,0,23,3,6,8,2,0,2,0
37,9,1,1,0,710,3,6,8,3,0,2,0
39,7,1,1,0,1205,3,6,8,2,0,2,0
36,9,1,1,0,368,3,6,8,2,0,2,1
44,2,1,2,0,1631,3,6,8,2,0,2,0
40,0,1,1,0,6,3,6,8,3,0,2,0
49,1,1,1,0,26,3,6,8,2,0,2,0
30,9,2,3,0,-48,3,6,8,2,0,2,0
57,4,1,2,0,2142,3,6,8,3,0,2,0
24,7,2,1,0,77,3,6,8,2,0,2,0
46,1,1,3,0,401,3,6,8,2,0,2,0
33,0,1,1,0,21,3,6,8,3,0,2,0
43,7,0,1,0,0,3,6,8,2,0,2,0
43,0,2,1,0,-497,3,6,8,2,0,2,0
40,1,0,0,0,369,3,6,8,2,0,2,0
44,9,2,3,0,78,3,6,8,6,0,2,0
35,9,2,2,0,226,3,6,8,3,0,2,0
47,9,1,1,0,503,3,6,8,2,0,2,0
33,1,1,1,0,372,3,6,8,2,0,2,0
31,0,1,1,0,0,3,6,8,2,0,2,0
40,1,0,1,0,0,3,6,8,2,0,2,0
36,2,1,2,0,125,3,6,8,3,0,2,0
56,5,0,0,0,4,3,6,8,3,0,2,0
40,0,2,3,0,419,3,6,8,3,0,2,0
41,0,0,1,0,322,3,6,8,4,0,2,0
53,5,1,1,0,303,3,6,8,2,0,2,0
39,1,1,1,0,607,3,6,8,2,0,2,0
44,1,0,1,0,579,3,6,8,2,0,2,0
38,0,1,1,0,3047,3,6,8,2,0,2,0
54,9,0,1,0,83,3,6,8,3,0,2,0
58,4,1,2,0,68,3,6,8,5,0,2,0
52,1,1,0,0,58,3,6,8,3,0,2,0
28,0,2,1,0,251,3,6,8,2,0,2,0
36,1,1,1,0,688,3,6,8,2,0,2,0
60,5,1,0,0,364,3,6,8,2,0,2,0
42,7,0,1,0,55,3,6,8,5,0,2,0
42,0,1,1,0,101,3,6,8,3,0,2,0
44,4,1,2,0,105,3,6,8,2,0,2,0
51,1,0,0,0,325,3,6,8,2,0,2,0
49,1,1,0,0,198,3,6,8,2,0,2,0
47,2,1,3,0,209,3,6,8,2,0,2,0
37,1,1,1,0,183,3,6,8,4,0,2,0
34,4,1,2,0,105,3,6,8,3,0,2,0
35,7,1,1,0,109,3,6,8,3,0,2,0
35,1,2,1,0,376,3,6,8,3,0,2,0
40,1,1,0,0,-7,3,6,8,2,0,2,0
55,9,1,1,0,0,3,6,8,3,0,2,0
55,5,1,1,0,143,3,6,8,3,0,2,0
35,4,2,2,0,550,3,6,8,2,0,2,0
57,1,1,0,0,162,3,6,8,2,0,2,0
53,4,1,2,0,115,3,6,8,3,0,2,0
41,1,1,0,0,512,3,6,8,2,0,2,0
57,1,1,3,0,807,3,6,8,2,0,2,0
45,1,1,3,0,248,3,6,8,5,0,2,0
43,1,1,0,0,1211,3,6,8,3,0,2,0
56,6,1,3,0,7,3,6,8,2,0,2,0
31,2,1,2,0,281,3,6,8,2,0,2,0
37,1,2,1,0,88,3,6,8,2,0,2,0
30,4,1,2,0,32,3,6,8,3,0,2,0
30,0,2,1,0,115,3,6,8,3,0,2,0
54,1,1,1,0,254,3,6,8,2,0,2,0
36,4,1,2,0,144,3,6,8,2,0,2,0
55,10,1,2,0,383,3,6,8,3,0,2,0
37,0,2,1,0,569,3,6,8,2,0,2,0
38,3,1,1,0,0,3,6,8,3,0,2,0
48,0,1,1,0,3754,3,6,8,3,0,2,0
55,3,0,2,0,6920,3,6,8,3,0,2,0
59,7,1,1,0,307,3,6,8,7,0,2,0
37,9,1,1,0,-421,3,6,8,5,0,2,0
33,1,0,1,0,60,3,6,8,3,0,2,0
44,1,1,0,0,67,3,6,8,2,0,2,0
57,9,1,1,0,402,3,6,8,3,0,2,0
30,6,2,2,0,800,3,6,8,2,0,2,0
42,9,1,2,0,239,3,6,8,3,0,2,0
51,1,0,1,0,421,3,6,8,2,0,2,0
44,0,0,1,0,161,3,7,8,2,0,2,0
46,9,1,1,1,289,3,7,8,3,0,2,0
29,8,2,1,0,110,3,7,8,3,0,2,0
39,1,1,0,0,245,3,7,8,3,0,2,0
42,7,1,1,0,0,3,7,8,3,0,2,0
50,1,1,0,0,156,3,7,8,3,0,2,0
42,9,2,1,0,0,3,7,8,4,0,2,0
39,0,1,1,0,20,3,7,8,2,0,2,0
55,9,2,2,0,92,3,7,8,3,0,2,0
46,7,1,1,0,89,3,7,8,2,0,2,0
42,1,1,1,0,166,3,7,8,3,0,2,0
45,4,1,2,0,103,3,7,8,4,0,2,0
43,1,1,0,0,-454,3,7,8,2,0,2,0
42,0,1,1,0,445,3,7,8,2,0,2,0
30,0,1,1,0,4,3,7,8,8,0,2,0
47,1,1,1,0,1001,3,7,8,4,0,2,0
51,7,0,1,0,-69,3,7,8,3,0,2,0
38,9,2,1,0,42,3,7,8,2,0,2,0
57,9,1,3,0,1617,3,7,8,2,0,2,0
42,4,0,2,0,221,3,7,8,2,0,2,0
32,9,0,1,0,210,3,7,8,2,0,2,0
46,4,1,2,0,0,3,7,8,2,0,2,0
29,8,2,2,0,185,3,7,8,3,0,2,0
59,5,1,1,0,836,3,7,8,1,0,2,0
32,1,2,1,0,301,3,7,8,2,0,2,0
44,1,1,0,0,503,3,7,8,2,0,2,0
40,5,1,0,0,407,3,7,8,1,0,2,0
31,1,2,1,0,53,3,7,8,1,0,2,0
46,6,1,2,0,2303,3,7,8,1,0,2,0
43,4,1,2,0,144,3,7,8,3,0,2,0
34,7,1,1,0,205,3,7,8,1,0,2,0
39,4,1,2,0,305,3,7,8,6,0,2,0
30,1,0,1,0,251,3,7,8,2,0,2,0
56,5,1,1,0,0,3,7,8,4,0,2,0
29,9,1,1,0,8,3,7,8,1,0,2,0
40,1,0,1,0,139,3,7,8,1,0,2,0
36,7,1,1,0,184,3,7,8,3,0,2,0
37,1,2,1,0,238,3,7,8,2,0,2,0
35,0,1,1,0,0,3,7,8,1,0,2,0
35,1,1,0,1,0,3,7,8,1,0,2,0
47,7,1,0,0,222,3,7,8,1,0,2,0
31,7,1,1,0,414,3,7,8,1,0,2,0
56,5,2,0,0,223,3,7,8,1,0,2,0
57,9,1,1,0,197,3,7,8,1,0,2,0
36,1,1,1,0,-251,3,7,8,1,0,2,0
45,6,0,1,0,-139,3,7,8,3,0,2,0
47,1,1,3,0,733,3,7,8,1,0,2,0
29,9,2,2,0,0,3,7,8,2,0,2,0
57,7,1,1,0,1,3,7,8,1,0,2,0
45,1,1,0,0,97,3,7,8,3,0,2,0
31,1,2,0,0,435,3,7,8,2,0,2,0
31,4,0,2,0,0,3,7,8,3,0,2,0
37,9,2,2,0,147,3,7,8,2,0,2,0
30,9,2,2,0,3,3,7,8,1,0,2,0
58,7,0,1,0,1109,3,7,8,1,0,2,0
33,7,1,1,0,404,3,7,8,1,0,2,0
39,1,1,0,0,981,3,7,8,1,0,2,0
33,1,2,0,0,95,3,7,8,1,0,2,0
34,7,1,1,0,302,3,7,8,1,0,2,0
36,7,0,1,0,-290,3,7,8,1,0,2,0
37,7,2,1,0,259,3,7,8,1,0,2,0
35,1,1,1,0,527,3,7,8,1,0,2,0
55,5,1,1,0,102,3,7,8,1,0,2,0
34,4,2,2,0,872,3,7,8,2,0,2,0
40,4,0,2,0,490,3,7,8,2,0,2,0
42,1,2,0,0,19,3,7,8,1,0,2,0
37,1,1,1,0,16,3,7,8,1,0,2,0
42,4,1,2,0,386,3,7,8,1,0,2,0
35,9,2,1,0,539,3,7,8,1,0,2,0
44,9,0,1,0,-329,3,7,8,1,0,2,0
30,7,2,1,0,-174,3,7,8,1,0,2,0
45,2,1,1,0,68,3,7,8,1,0,2,0
35,1,2,3,1,-532,3,7,8,1,0,2,0
36,0,0,1,0,0,3,7,8,2,0,2,0
49,1,1,1,0,64,3,7,8,3,0,2,0
31,1,2,1,0,1415,3,7,8,1,0,2,0
31,9,2,1,0,147,3,7,8,1,0,2,0
39,1,1,1,0,72,3,7,8,6,0,2,0
37,7,2,1,0,-196,3,7,8,1,0,2,0
33,1,1,0,0,716,3,7,8,3,0,2,0
37,4,1,2,0,0,3,7,8,1,0,2,0
42,7,1,1,0,-246,3,7,8,1,0,2,0
56,1,1,1,0,-203,3,7,8,1,0,2,0
37,0,2,1,0,245,3,7,8,2,0,2,1
36,7,2,1,0,342,3,7,8,1,0,2,0
29,9,2,2,0,3,3,7,8,1,0,2,0
54,4,1,2,1,-248,3,7,8,1,0,2,0
38,1,1,1,0,376,3,7,8,1,0,2,0
43,1,0,1,0,370,3,7,8,1,0,2,0
47,0,2,1,0,594,3,7,8,1,0,2,0
47,1,1,1,0,387,3,7,8,2,0,2,0
38,7,1,1,0,208,3,7,8,1,0,2,0
40,1,1,1,0,563,3,7,8,1,0,2,0
33,7,0,1,0,392,3,7,8,1,0,2,0
33,5,1,1,0,165,3,7,8,1,0,2,0
53,0,0,3,0,236,3,7,8,1,0,2,0
37,7,1,0,0,52,3,7,8,1,0,2,0
40,4,2,2,0,1265,3,7,8,1,0,2,0
37,1,1,0,0,693,3,7,8,3,0,2,0
35,9,1,1,0,118,3,7,8,1,0,2,0
49,1,1,0,0,3659,3,7,8,1,0,2,0
26,1,2,1,0,24,3,7,8,1,0,2,0
38,4,2,2,0,673,3,7,8,1,0,2,0
52,6,1,1,0,273,3,7,8,1,0,2,0
33,7,0,1,0,327,3,7,8,1,0,2,0
31,0,2,1,0,299,3,7,8,2,0,2,0
32,1,1,1,0,0,3,7,8,1,0,2,0
35,1,2,0,0,109,3,7,8,2,0,2,0
55,4,0,2,0,552,3,7,8,2,0,2,0
32,1,0,0,0,473,3,7,8,2,0,2,0
37,11,2,3,0,414,3,7,8,1,0,2,0
45,1,1,1,0,154,3,7,8,1,0,2,1
31,9,1,1,0,344,3,7,8,1,0,2,0
38,0,1,1,0,8,3,7,8,1,0,2,0
37,7,1,1,0,78,3,7,8,2,0,2,0
38,1,1,1,0,266,3,7,8,1,0,2,0
33,3,1,2,0,98,3,7,8,1,0,2,0
38,1,1,0,0,83,3,7,8,2,0,2,0
37,4,2,2,1,45,3,7,8,1,0,2,0
29,10,1,2,0,8,3,7,8,1,0,2,0
42,4,1,2,0,263,3,7,8,1,0,2,0
40,1,1,1,0,306,3,7,8,2,0,2,0
32,4,1,2,0,233,3,7,8,1,0,2,0
47,4,0,2,0,447,3,7,8,1,0,2,0
29,8,2,1,0,872,3,7,8,1,0,2,0
53,7,0,0,0,-291,3,7,8,1,0,2,1
31,7,1,2,0,309,3,7,8,1,0,2,0
59,1,1,1,0,202,3,7,8,1,0,2,0
29,2,1,0,0,56,3,7,8,1,0,2,0
59,1,1,0,0,229,3,7,8,1,0,2,0
44,1,1,0,0,143,3,7,8,1,0,2,0
38,0,2,1,0,100,3,7,8,1,0,2,1
49,0,1,1,0,326,3,7,8,2,0,2,0
43,1,1,1,0,167,3,7,8,1,0,2,0
52,0,2,1,0,545,3,7,8,1,0,2,0
40,0,1,1,0,2100,3,7,8,2,0,2,0
32,7,1,1,0,0,3,7,8,2,0,2,0
47,0,1,0,0,192,3,7,8,1,0,2,0
33,4,1,2,0,442,3,7,8,1,0,2,0
35,4,1,2,0,267,3,7,8,1,0,2,0
27,7,2,1,0,0,3,7,8,7,0,2,0
50,1,1,0,0,377,3,7,8,1,0,2,0
44,5,1,1,0,7624,3,7,8,5,0,2,0
43,6,1,0,0,66,3,7,8,5,0,2,0
51,1,1,3,0,37,3,7,8,6,0,2,0
32,0,2,1,0,64,3,7,8,2,0,2,0
47,4,0,2,0,34,3,7,8,1,0,2,0
34,0,0,1,0,627,3,7,8,2,0,2,0
57,6,1,0,0,1013,3,7,8,1,0,2,0
43,0,2,1,0,140,3,7,8,1,0,2,0
40,7,2,2,0,8823,3,7,8,1,0,2,0
28,1,2,1,0,97,3,7,8,1,0,2,0
38,1,1,3,0,5,3,7,8,2,0,2,0
37,10,0,1,0,74,3,7,8,1,0,2,0
44,0,1,1,0,58544,3,7,8,2,0,2,0
41,9,1,1,0,169,3,7,8,2,0,2,0
37,6,1,2,0,444,3,7,8,2,0,2,0
30,7,2,2,0,542,3,7,8,2,0,2,0
32,1,1,1,0,-205,3,7,8,1,0,2,0
30,4,2,2,0,112,3,7,8,1,0,2,0
35,7,1,1,0,39,3,7,8,1,0,2,0
55,1,1,1,0,1268,3,7,8,2,0,2,0
52,1,1,1,0,-98,3,7,8,1,0,2,0
33,0,1,1,0,44,3,7,8,1,0,2,0
55,5,1,0,0,-90,3,7,8,2,0,2,0
33,1,1,1,0,0,3,7,8,1,0,2,0
40,1,1,1,1,-94,3,7,8,1,0,2,0
39,1,1,1,1,-345,3,7,8,1,0,2,0
54,1,1,1,0,-932,3,7,8,1,0,2,0
39,1,1,0,0,20,3,7,8,1,0,2,0
49,1,1,1,0,90,3,7,8,1,0,2,0
52,0,1,1,0,31,3,7,8,1,0,2,0
27,4,2,2,0,134,3,7,8,3,0,2,0
26,7,1,1,0,0,3,7,8,2,0,2,0
40,1,1,1,0,61,3,7,8,3,0,2,0
47,1,1,1,1,-5,3,7,8,1,0,2,0
31,7,2,1,0,-45,3,7,8,2,0,2,0
53,1,2,1,0,156,3,7,8,4,0,2,0
31,7,1,1,0,564,3,7,8,3,0,2,0
33,0,1,1,0,-6,3,7,8,2,0,2,0
35,7,1,1,0,528,3,7,8,2,0,2,0
46,2,1,3,0,1481,3,7,8,3,0,2,0
31,4,1,1,0,2019,3,7,8,2,0,2,0
35,9,2,1,0,1855,3,7,8,1,0,2,0
29,4,1,1,0,147,3,7,8,2,0,2,0
51,9,1,1,0,220,3,7,8,2,0,2,0
33,1,1,0,0,198,3,7,8,2,0,2,0
37,4,1,2,0,115,3,7,8,1,0,2,0
43,0,2,3,0,87,3,7,8,2,0,2,0
42,9,1,2,0,644,3,7,8,1,0,2,0
28,1,1,1,0,225,3,7,8,2,0,2,0
57,5,1,1,0,502,3,7,8,3,0,2,0
38,7,1,1,0,-32,3,7,8,2,0,2,0
39,1,1,0,0,106,3,7,8,1,0,2,0
36,9,1,2,0,301,3,7,8,2,0,2,0
57,5,1,2,0,906,3,7,8,1,0,2,0
44,4,1,3,0,187,3,7,8,1,0,2,0
48,7,0,1,0,852,3,7,8,1,0,2,0
46,1,1,0,0,143,3,7,8,1,0,2,0
43,0,1,1,0,71,3,7,8,5,0,2,0
49,7,1,1,0,1496,3,7,8,4,0,2,0
29,7,2,1,0,703,3,7,8,5,0,2,0
53,1,1,1,0,732,3,7,8,2,0,2,0
30,7,2,1,0,21,3,7,8,2,0,2,0
41,4,0,1,0,276,3,7,8,1,0,2,0
33,9,1,1,0,0,3,7,8,1,0,2,0
47,1,1,0,0,550,3,7,8,1,0,2,0
58,5,1,1,0,268,3,7,8,1,0,2,0
31,10,1,1,0,-825,3,7,8,2,0,2,0
38,0,2,1,0,137,3,7,8,2,0,2,0
60,5,1,1,0,42,3,7,8,2,0,2,0
33,4,2,2,0,54,3,7,8,2,0,2,0
33,10,2,2,0,1716,3,7,8,2,0,2,0
52,0,1,0,0,270,3,7,8,2,0,2,0
42,1,1,0,0,803,3,7,8,2,0,2,0
30,9,2,1,0,102,3,7,8,2,0,2,0
33,2,0,2,0,188,3,7,8,3,0,2,0
46,0,0,1,0,207,3,7,8,4,0,2,0
51,1,1,0,0,1466,3,7,8,2,0,2,0
40,10,2,1,0,350,3,7,8,1,0,2,0
50,0,1,1,0,159,3,7,8,2,0,2,0
42,2,1,2,0,157,3,7,8,1,0,2,0
38,9,1,1,0,0,3,7,8,1,0,2,0
36,0,2,0,0,91,3,7,8,2,0,2,0
37,10,0,0,0,849,3,7,8,1,0,2,0
33,4,1,2,0,436,3,7,8,1,0,2,0
38,1,2,1,0,-1,3,7,8,1,0,2,0
52,1,1,2,0,297,3,7,8,1,0,2,0
29,1,1,1,0,313,3,7,8,1,0,2,0
37,1,1,0,0,310,3,7,8,1,0,2,0
34,0,1,1,0,475,3,7,8,1,0,2,0
43,1,1,0,0,61,3,7,8,1,0,2,0
49,7,1,1,0,1377,3,7,8,1,0,2,0
33,9,2,1,0,56,3,7,8,2,0,2,0
47,0,1,3,0,0,3,7,8,1,0,2,0
50,9,1,1,0,73,3,7,8,1,0,2,0
30,1,2,0,0,660,3,7,8,2,0,2,0
44,7,1,0,0,-79,3,7,8,2,0,2,0
44,1,0,1,0,558,3,7,8,1,0,2,0
30,7,2,1,0,342,3,7,8,2,0,2,0
40,1,1,3,0,-4,3,7,8,1,0,2,0
41,1,1,3,0,225,3,7,8,2,0,2,0
34,1,1,0,0,267,3,7,8,1,0,2,0
53,7,1,0,0,46,3,7,8,1,0,2,0
35,1,1,0,0,624,3,7,8,1,0,2,0
34,9,0,1,0,1107,3,7,8,1,0,2,0
39,0,2,1,0,573,3,7,8,1,0,2,0
39,4,2,2,0,406,3,7,8,1,0,2,0
52,7,0,1,0,220,3,7,8,3,0,2,0
34,1,1,1,0,2308,3,7,8,1,0,2,0
37,1,0,0,0,139,3,7,8,1,0,2,0
39,0,1,1,0,367,3,7,8,1,0,2,0
52,2,0,0,0,278,3,7,8,2,0,2,0
35,1,1,0,0,229,3,7,8,3,0,2,0
36,2,1,2,0,1722,3,7,8,2,0,2,0
48,9,1,1,0,-500,3,7,8,5,0,2,0
31,0,0,1,0,308,3,7,8,1,0,2,0
43,9,0,2,0,1026,3,7,8,5,0,2,0
43,1,2,0,0,548,3,7,8,1,0,2,0
39,1,1,1,0,356,3,7,8,1,0,2,0
40,9,1,0,0,164,3,7,8,1,0,2,0
58,4,1,2,0,211,3,7,8,2,0,2,0
31,1,1,0,0,19,3,7,8,2,0,2,0
41,1,1,1,0,108,3,7,8,1,0,2,0
37,4,1,2,0,308,3,7,8,3,0,2,0
44,7,0,1,0,7,3,7,8,3,0,2,0
37,9,1,2,0,16,3,7,8,3,0,2,0
39,1,1,0,0,867,3,7,8,1,0,2,0
41,1,2,1,0,277,3,7,8,4,0,2,0
52,1,0,0,0,196,3,7,8,3,0,2,0
29,1,2,0,0,365,3,7,8,2,0,2,0
60,1,0,1,0,1310,3,7,8,2,0,2,0
32,9,1,1,0,186,3,7,8,2,0,2,0
50,7,2,0,0,148,3,7,8,2,0,2,0
56,1,1,0,0,862,3,7,8,2,0,2,0
48,0,1,1,0,359,3,7,8,1,0,2,0
29,1,1,0,0,190,3,7,8,1,0,2,0
40,1,1,1,0,4,3,7,8,1,0,2,0
42,0,0,1,0,0,3,7,8,2,0,2,0
34,1,1,1,0,42,3,7,8,2,0,2,0
23,4,2,2,0,2605,3,7,8,6,0,2,0
30,9,2,2,0,60,3,7,8,5,0,2,0
51,4,1,0,0,98,3,7,8,2,0,2,0
52,9,2,1,0,-181,3,7,8,2,0,2,0
45,9,1,1,0,118,3,7,8,2,0,2,0
41,1,1,1,0,-15,3,7,8,2,0,2,0
27,8,2,1,0,671,3,7,8,2,0,2,0
50,1,1,1,0,1557,3,7,8,6,0,2,0
36,1,1,0,0,-20,3,7,8,3,0,2,0
46,1,1,0,0,323,3,7,8,6,0,2,0
44,1,1,0,0,-171,3,7,8,2,0,2,0
47,1,1,1,0,438,3,7,8,3,0,2,0
40,1,1,1,0,316,3,7,8,2,0,2,0
36,7,2,1,0,174,3,7,8,2,0,2,0
